Id,SalePrice
1461,129680.0
1462,144190.0
1463,174080.0
1464,180950.0
1465,189090.0
1466,194570.0
1467,175850.0
1468,181750.0
1469,180025.0
1470,113920.0
1471,185215.0
1472,96590.0
1473,88100.0
1474,150050.0
1475,131150.0
1476,453958.2
1477,250348.2
1478,337717.8
1479,252390.0
1480,398154.8
1481,316352.4
1482,216030.0
1483,183403.9
1484,155235.2
1485,172432.4
1486,209820.0
1487,366200.0
1488,265682.2
1489,205608.0
1490,187539.0
1491,196920.0
1492,103480.0
1493,191295.0
1494,279680.0
1495,268620.0
1496,203114.0
1497,148750.0
1498,149880.4
1499,149455.6
1500,156675.1
1501,168760.0
1502,154060.0
1503,314494.6
1504,218350.0
1505,213599.0
1506,172965.0
1507,204905.0
1508,204652.4
1509,159740.0
1510,142735.0
1511,145900.0
1512,141746.4
1513,157180.0
1514,164630.0
1515,169490.0
1516,135960.0
1517,140650.0
1518,115346.4
1519,220205.0
1520,134400.0
1521,145840.0
1522,163450.0
1523,119995.0
1524,142360.0
1525,120320.0
1526,123050.0
1527,97890.0
1528,145880.0
1529,144645.0
1530,168025.0
1531,138988.7
1532,101933.0
1533,131250.0
1534,123180.0
1535,168110.0
1536,125652.5
1537,73300.0
1538,183260.0
1539,236800.0
1540,123240.0
1541,143420.0
1542,145413.4
1543,191600.0
1544,75450.0
1545,100290.0
1546,138980.0
1547,140003.7
1548,132500.0
1549,107290.0
1550,140703.2
1551,114100.0
1552,133588.7
1553,167997.5
1554,130657.5
1555,169350.0
1556,102260.0
1557,118750.0
1558,85890.0
1559,116900.0
1560,145700.0
1561,126160.0
1562,128040.0
1563,119465.0
1564,136100.0
1565,150600.0
1566,217854.0
1567,85800.0
1568,208750.0
1569,144216.4
1570,147900.0
1571,139190.03999999998
1572,152380.0
1573,225683.5
1574,101150.0
1575,202883.0
1576,195650.0
1577,205270.0
1578,151530.0
1579,140200.0
1580,192060.0
1581,150380.0
1582,123770.0
1583,325130.0
1584,232050.0
1585,139831.6666666667
1586,66940.0
1587,124090.0
1588,151470.0
1589,109775.0
1590,137600.0
1591,119912.5
1592,126737.1
1593,113590.0
1594,166060.0
1595,143350.0
1596,212747.9
1597,175980.5
1598,187201.8
1599,184100.0
1600,189600.0
1601,61990.0
1602,107784.3
1603,103127.6
1604,264336.1
1605,228530.0
1606,174160.0
1607,181700.0
1608,206450.0
1609,195788.5
1610,162500.0
1611,158125.0
1612,171740.0
1613,169680.1
1614,109115.0
1615,72790.0
1616,78630.0
1617,77890.0
1618,131330.0
1619,132550.0
1620,172145.3
1621,136710.0
1622,134128.3
1623,236135.0
1624,195534.0
1625,130790.0
1626,171350.0
1627,181250.0
1628,269490.0
1629,178770.0
1630,322416.4
1631,243630.0
1632,268030.0
1633,166223.5
1634,184560.0
1635,176910.0
1636,172107.5
1637,187650.0
1638,215887.5
1639,190190.0
1640,266165.0
1641,191740.0
1642,210900.0
1643,210500.0
1644,236823.0
1645,179550.0
1646,158140.0
1647,168840.0
1648,136933.7
1649,145900.0
1650,118075.0
1651,125115.0
1652,89810.0
1653,95570.0
1654,152000.0
1655,142295.0
1656,151400.0
1657,151100.0
1658,148750.0
1659,132385.0
1660,140359.3
1661,415929.6
1662,423780.1
1663,371810.2
1664,416007.8
1665,316025.2
1666,263686.3
1667,352441.9
1668,342100.0
1669,294481.0
1670,341366.7
1671,258514.4
1672,437370.8
1673,323681.3
1674,256600.0
1675,187772.9
1676,187433.2
1677,216183.8
1678,431043.3
1679,343269.3
1680,339437.3
1681,308068.7
1682,264900.0
1683,180749.0
1684,167091.0
1685,174769.0
1686,173842.5
1687,166875.9
1688,187400.0
1689,192706.5
1690,185814.1
1691,176395.0
1692,268800.0
1693,168162.5
1694,180700.0
1695,172399.0
1696,269397.9
1697,171399.0
1698,333327.3
1699,301519.3
1700,242367.8
1701,251990.0
1702,300495.2
1703,299625.3
1704,282927.9
1705,283895.6
1706,392940.4
1707,221813.9
1708,232068.2
1709,299400.0
1710,233964.4
1711,237856.0
1712,302602.3
1713,229440.0
1714,206350.0
1715,191795.0
1716,191619.5
1717,162610.0
1718,158573.7
1719,211000.0
1720,235785.6
1721,175690.0
1722,142890.0
1723,148730.0
1724,221619.5
1725,246372.5
1726,199090.0
1727,176733.2
1728,182370.0
1729,164250.0
1730,183240.0
1731,120560.0
1732,112590.0
1733,105289.3
1734,117139.3
1735,128790.0
1736,113370.8
1737,349900.0
1738,210350.0
1739,324963.0
1740,191902.8
1741,183400.0
1742,167160.0
1743,172130.0
1744,309240.2
1745,236323.7
1746,339400.0
1747,206100.0
1748,228900.0
1749,150810.0
1750,156080.0
1751,226430.0
1752,120820.0
1753,149890.0
1754,212400.0
1755,155770.0
1756,117695.8
1757,115150.0
1758,133725.0
1759,172883.2
1760,159090.0
1761,158417.4
1762,176187.4
1763,168755.0
1764,108450.0
1765,158825.0
1766,161400.0
1767,195765.0
1768,135530.0
1769,146350.0
1770,145540.0
1771,130280.0
1772,135675.0
1773,130455.0
1774,123050.0
1775,137040.0
1776,138860.0
1777,97900.0
1778,131830.0
1779,133290.0
1780,177023.5
1781,130000.0
1782,88870.0
1783,134150.0
1784,76847.6
1785,108850.0
1786,129970.0
1787,169040.0
1788,53670.0
1789,100330.0
1790,82440.0
1791,189890.0
1792,164990.0
1793,143530.0
1794,140405.0
1795,145090.0
1796,140450.0
1797,106418.3
1798,127300.0
1799,113040.0
1800,139095.0
1801,144590.0
1802,150650.0
1803,153000.0
1804,140232.0
1805,131469.3
1806,119190.0
1807,142840.0
1808,133550.0
1809,152740.0
1810,141900.0
1811,118290.0
1812,111150.0
1813,127400.0
1814,91477.6
1815,56151.1
1816,96790.0
1817,106250.0
1818,156390.0
1819,119557.5
1820,74575.0
1821,114480.4
1822,145390.0
1823,76600.0
1824,137015.0
1825,143733.4
1826,100357.6
1827,103927.1
1828,129960.0
1829,103550.0
1830,141675.0
1831,182550.0
1832,125740.0
1833,131065.0
1834,143447.5
1835,172290.0
1836,119850.4
